Lat,2266.58487
Long,4470.7631599999995
1/22/20,554.0
1/23/20,651.0
1/24/20,936.0
1/25/20,1426.0
1/26/20,2100.0
1/27/20,2911.0
1/28/20,5557.0
1/29/20,6141.0
1/30/20,8206.0
1/31/20,9912.0
2/1/20,12035.0
2/2/20,16784.0
2/3/20,19878.0
2/4/20,23892.0
2/5/20,27636.0
2/6/20,30818.0
2/7/20,34331.0
2/8/20,37060.0
2/9/20,40151.0
2/10/20,42763.0
2/11/20,44803.0
2/12/20,45222.0
2/13/20,60370.0
2/14/20,66887.0
